date,store_id,sku_id,sales,price,promo,on_hand_inventory,lead_time_days,unit_cost
2024-01-30,CA_2,SKU_002,28,8.24,0,10,5,4.27
2024-01-31,CA_2,SKU_002,34,7.84,0,10,5,4.27
2024-02-01,CA_2,SKU_002,29,7.71,0,10,5,4.27
2024-02-02,CA_2,SKU_002,33,7.8,0,10,5,4.27
2024-02-03,CA_2,SKU_002,34,7.6,0,10,5,4.27
2024-02-04,CA_2,SKU_002,25,8.06,0,10,5,4.27
2024-02-05,CA_2,SKU_002,37,7.7,0,10,5,4.27
2024-02-06,CA_2,SKU_002,32,7.85,0,10,5,4.27
2024-02-07,CA_2,SKU_002,30,7.92,0,10,5,4.27
2024-02-08,CA_2,SKU_002,34,7.87,0,10,5,4.27
2024-02-09,CA_2,SKU_002,48,7.14,1,10,5,4.27
2024-02-10,CA_2,SKU_002,35,7.92,0,10,5,4.27
2024-02-11,CA_2,SKU_002,29,7.94,0,10,5,4.27
2024-02-12,CA_2,SKU_002,44,7.41,1,10,5,4.27
2024-02-13,CA_2,SKU_002,31,7.97,0,10,5,4.27
2024-02-14,CA_2,SKU_002,35,7.49,1,10,5,4.27
2024-02-15,CA_2,SKU_002,26,7.71,0,10,5,4.27
2024-02-16,CA_2,SKU_002,38,7.36,0,10,5,4.27
2024-02-17,CA_2,SKU_002,33,8.1,0,10,5,4.27
2024-02-18,CA_2,SKU_002,27,7.97,0,10,5,4.27
2024-02-19,CA_2,SKU_002,44,7.51,1,10,5,4.27
2024-02-20,CA_2,SKU_002,33,7.75,0,10,5,4.27
2024-02-21,CA_2,SKU_002,34,7.92,0,10,5,4.27
2024-02-22,CA_2,SKU_002,39,7.44,1,10,5,4.27
2024-02-23,CA_2,SKU_002,38,7.99,0,10,5,4.27
2024-02-24,CA_2,SKU_002,37,7.72,0,10,5,4.27
2024-02-25,CA_2,SKU_002,32,7.83,0,10,5,4.27
2024-02-26,CA_2,SKU_002,36,8.16,0,10,5,4.27
2024-02-27,CA_2,SKU_002,32,8.2,0,10,5,4.27
2024-02-28,CA_2,SKU_002,31,8.07,0,10,5,4.27
2024-02-29,CA_2,SKU_002,31,8.05,0,10,5,4.27
2024-03-01,CA_2,SKU_002,36,7.97,0,10,5,4.27
2024-03-02,CA_2,SKU_002,38,7.91,0,10,5,4.27
2024-03-03,CA_2,SKU_002,31,7.88,0,10,5,4.27
2024-03-04,CA_2,SKU_002,40,7.67,0,10,5,4.27
2024-03-05,CA_2,SKU_002,31,8.3,0,10,5,4.27
2024-03-06,CA_2,SKU_002,31,8.23,0,10,5,4.27
2024-03-07,CA_2,SKU_002,29,8.45,0,10,5,4.27
2024-03-08,CA_2,SKU_002,43,7.52,1,10,5,4.27
2024-03-09,CA_2,SKU_002,37,7.79,0,10,5,4.27
2024-03-10,CA_2,SKU_002,32,7.03,1,10,5,4.27
2024-03-11,CA_2,SKU_002,42,7.11,1,10,5,4.27
2024-03-12,CA_2,SKU_002,30,7.78,0,10,5,4.27
2024-03-13,CA_2,SKU_002,31,8.08,0,10,5,4.27
2024-03-14,CA_2,SKU_002,29,7.89,0,10,5,4.27
2024-03-15,CA_2,SKU_002,38,7.85,0,10,5,4.27
2024-03-16,CA_2,SKU_002,37,7.81,0,10,5,4.27
2024-03-17,CA_2,SKU_002,30,7.73,0,10,5,4.27
2024-03-18,CA_2,SKU_002,38,7.28,1,10,5,4.27
2024-03-19,CA_2,SKU_002,29,8.4,0,10,5,4.27
2024-03-20,CA_2,SKU_002,35,8.27,0,10,5,4.27
2024-03-21,CA_2,SKU_002,24,7.81,0,10,5,4.27
2024-03-22,CA_2,SKU_002,48,7.42,1,10,5,4.27
2024-03-23,CA_2,SKU_002,33,7.68,0,10,5,4.27
2024-03-24,CA_2,SKU_002,28,7.78,0,10,5,4.27
2024-03-25,CA_2,SKU_002,39,7.05,1,10,5,4.27
2024-03-26,CA_2,SKU_002,35,7.96,0,10,5,4.27
2024-03-27,CA_2,SKU_002,31,7.88,0,10,5,4.27
2024-03-28,CA_2,SKU_002,32,8.12,0,10,5,4.27
2024-03-29,CA_2,SKU_002,40,7.8,0,10,5,4.27
2024-03-30,CA_2,SKU_002,38,8.02,0,10,5,4.27
2024-03-31,CA_2,SKU_002,29,7.74,0,10,5,4.27
2024-04-01,CA_2,SKU_002,34,8.12,0,10,5,4.27
2024-04-02,CA_2,SKU_002,29,8.23,0,10,5,4.27
2024-04-03,CA_2,SKU_002,34,7.93,0,10,5,4.27
2024-04-04,CA_2,SKU_002,37,7.28,1,10,5,4.27
2024-04-05,CA_2,SKU_002,37,7.69,0,10,5,4.27
2024-04-06,CA_2,SKU_002,44,7.29,1,10,5,4.27
2024-04-07,CA_2,SKU_002,29,7.9,0,10,5,4.27
2024-04-08,CA_2,SKU_002,49,7.34,1,10,5,4.27
2024-04-09,CA_2,SKU_002,31,7.88,0,10,5,4.27
2024-04-10,CA_2,SKU_002,34,8.05,0,10,5,4.27
2024-04-11,CA_2,SKU_002,27,8.07,0,10,5,4.27
2024-04-12,CA_2,SKU_002,40,7.61,0,10,5,4.27
2024-04-13,CA_2,SKU_002,37,8.07,0,10,5,4.27
2024-04-14,CA_2,SKU_002,29,7.94,0,10,5,4.27
2024-04-15,CA_2,SKU_002,41,8.14,0,10,5,4.27
2024-04-16,CA_2,SKU_002,29,8.11,0,10,5,4.27
2024-04-17,CA_2,SKU_002,34,7.37,0,10,5,4.27
2024-04-18,CA_2,SKU_002,34,7.85,0,10,5,4.27
2024-04-19,CA_2,SKU_002,34,7.89,0,10,5,4.27
2024-04-20,CA_2,SKU_002,35,8.15,0,10,5,4.27
2024-04-21,CA_2,SKU_002,31,7.59,0,10,5,4.27
2024-04-22,CA_2,SKU_002,36,8.3,0,10,5,4.27
2024-04-23,CA_2,SKU_002,22,8.05,0,10,5,4.27
2024-04-24,CA_2,SKU_002,37,7.72,0,10,5,4.27
2024-04-25,CA_2,SKU_002,34,7.81,0,10,5,4.27
2024-04-26,CA_2,SKU_002,38,8.01,0,10,5,4.27
2024-04-27,CA_2,SKU_002,35,7.63,0,10,5,4.27
2024-04-28,CA_2,SKU_002,29,7.79,0,10,5,4.27
2024-04-29,CA_2,SKU_002,35,7.9,0,10,5,4.27
2024-04-30,CA_2,SKU_002,33,7.43,0,10,5,4.27
2024-05-01,CA_2,SKU_002,36,7.63,0,10,5,4.27
2024-05-02,CA_2,SKU_002,45,7.23,1,10,5,4.27
2024-05-03,CA_2,SKU_002,37,7.85,0,10,5,4.27
2024-05-04,CA_2,SKU_002,31,7.64,0,10,5,4.27
2024-05-05,CA_2,SKU_002,28,7.58,0,10,5,4.27
2024-05-06,CA_2,SKU_002,31,7.7,0,10,5,4.27
2024-05-07,CA_2,SKU_002,33,7.7,0,10,5,4.27
2024-05-08,CA_2,SKU_002,30,7.89,0,10,5,4.27
2024-05-09,CA_2,SKU_002,35,7.75,0,10,5,4.27
2024-05-10,CA_2,SKU_002,38,7.86,0,10,5,4.27
2024-05-11,CA_2,SKU_002,36,8.14,0,10,5,4.27
2024-05-12,CA_2,SKU_002,29,7.79,0,10,5,4.27
2024-05-13,CA_2,SKU_002,38,8.03,0,10,5,4.27
2024-05-14,CA_2,SKU_002,29,7.92,0,10,5,4.27
2024-05-15,CA_2,SKU_002,40,7.92,0,10,5,4.27
2024-05-16,CA_2,SKU_002,34,7.63,0,10,5,4.27
2024-05-17,CA_2,SKU_002,37,8.09,0,10,5,4.27
2024-05-18,CA_2,SKU_002,39,7.68,0,10,5,4.27
2024-05-19,CA_2,SKU_002,29,7.84,0,10,5,4.27
2024-05-20,CA_2,SKU_002,36,7.95,0,10,5,4.27
2024-05-21,CA_2,SKU_002,36,8.01,0,10,5,4.27
2024-05-22,CA_2,SKU_002,31,7.73,0,10,5,4.27
2024-05-23,CA_2,SKU_002,35,8.15,0,10,5,4.27
2024-05-24,CA_2,SKU_002,38,7.48,0,10,5,4.27
2024-05-25,CA_2,SKU_002,37,8.32,0,10,5,4.27
2024-05-26,CA_2,SKU_002,33,7.71,0,10,5,4.27
2024-05-27,CA_2,SKU_002,48,7.42,1,10,5,4.27
2024-05-28,CA_2,SKU_002,36,7.92,0,10,5,4.27
2024-05-29,CA_2,SKU_002,35,8.1,0,10,5,4.27
2024-05-30,CA_2,SKU_002,36,7.94,0,10,5,4.27
2024-05-31,CA_2,SKU_002,42,8.14,0,10,5,4.27
2024-06-01,CA_2,SKU_002,42,8.11,0,10,5,4.27
2024-06-02,CA_2,SKU_002,36,8.01,0,10,5,4.27
2024-06-03,CA_2,SKU_002,35,7.95,0,10,5,4.27
2024-06-04,CA_2,SKU_002,39,7.24,1,10,5,4.27
2024-06-05,CA_2,SKU_002,32,7.87,0,10,5,4.27
2024-06-06,CA_2,SKU_002,34,7.9,0,10,5,4.27
2024-06-07,CA_2,SKU_002,43,7.73,0,10,5,4.27
2024-06-08,CA_2,SKU_002,40,8.31,0,10,5,4.27
2024-06-09,CA_2,SKU_002,25,8.02,0,10,5,4.27
2024-06-10,CA_2,SKU_002,39,7.95,0,10,5,4.27
2024-06-11,CA_2,SKU_002,31,7.93,0,10,5,4.27
2024-06-12,CA_2,SKU_002,33,7.97,0,10,5,4.27
2024-06-13,CA_2,SKU_002,29,8.1,0,10,5,4.27
2024-06-14,CA_2,SKU_002,37,7.93,0,10,5,4.27
2024-06-15,CA_2,SKU_002,41,7.76,0,10,5,4.27
2024-06-16,CA_2,SKU_002,45,7.06,1,10,5,4.27
2024-06-17,CA_2,SKU_002,38,7.96,0,10,5,4.27
2024-06-18,CA_2,SKU_002,28,7.89,0,10,5,4.27
2024-06-19,CA_2,SKU_002,33,7.99,0,10,5,4.27
2024-06-20,CA_2,SKU_002,36,7.91,0,10,5,4.27
2024-06-21,CA_2,SKU_002,39,7.84,0,10,5,4.27
2024-06-22,CA_2,SKU_002,38,7.58,0,10,5,4.27
2024-06-23,CA_2,SKU_002,33,7.74,0,10,5,4.27
2024-06-24,CA_2,SKU_002,34,7.62,0,10,5,4.27
2024-06-25,CA_2,SKU_002,33,7.97,0,10,5,4.27
2024-06-26,CA_2,SKU_002,33,7.66,0,10,5,4.27
2024-06-27,CA_2,SKU_002,31,8.12,0,10,5,4.27
2024-06-28,CA_2,SKU_002,38,7.38,0,10,5,4.27
2024-06-29,CA_2,SKU_002,37,8.07,0,10,5,4.27
2024-06-30,CA_2,SKU_002,34,8.15,0,10,5,4.27
2024-07-01,CA_2,SKU_002,39,7.49,1,10,5,4.27
2024-07-02,CA_2,SKU_002,29,7.9,0,10,5,4.27
2024-07-03,CA_2,SKU_002,36,7.54,0,10,5,4.27
2024-07-04,CA_2,SKU_002,37,7.69,0,10,5,4.27
2024-07-05,CA_2,SKU_002,43,7.98,0,10,5,4.27
2024-07-06,CA_2,SKU_002,43,7.34,1,10,5,4.27
2024-07-07,CA_2,SKU_002,30,7.92,0,10,5,4.27
2024-07-08,CA_2,SKU_002,40,7.71,0,10,5,4.27
2024-07-09,CA_2,SKU_002,42,6.92,1,10,5,4.27
2024-07-10,CA_2,SKU_002,39,7.8,0,10,5,4.27
2024-07-11,CA_2,SKU_002,40,7.85,0,10,5,4.27
2024-07-12,CA_2,SKU_002,41,7.91,0,10,5,4.27
2024-07-13,CA_2,SKU_002,36,7.7,0,10,5,4.27
2024-07-14,CA_2,SKU_002,38,7.61,1,10,5,4.27
2024-07-15,CA_2,SKU_002,40,7.75,1,10,5,4.27
2024-07-16,CA_2,SKU_002,29,7.9,0,10,5,4.27
2024-07-17,CA_2,SKU_002,44,7.81,1,10,5,4.27
2024-07-18,CA_2,SKU_002,44,7.56,1,10,5,4.27
2024-07-19,CA_2,SKU_002,42,7.53,1,10,5,4.27
2024-07-20,CA_2,SKU_002,40,7.86,0,10,5,4.27
2024-07-21,CA_2,SKU_002,32,8.06,0,10,5,4.27
2024-07-22,CA_2,SKU_002,40,7.86,0,10,5,4.27
2024-07-23,CA_2,SKU_002,35,7.93,0,10,5,4.27
2024-07-24,CA_2,SKU_002,35,7.8,0,10,5,4.27
2024-07-25,CA_2,SKU_002,47,7.4,1,10,5,4.27
2024-07-26,CA_2,SKU_002,40,7.9,0,10,5,4.27
2024-07-27,CA_2,SKU_002,37,7.84,0,10,5,4.27
2024-07-28,CA_2,SKU_002,30,7.99,0,10,5,4.27
2024-07-29,CA_2,SKU_002,29,7.8,0,10,5,4.27
2024-07-30,CA_2,SKU_002,33,8.22,0,10,5,4.27
2024-07-31,CA_2,SKU_002,35,7.64,0,10,5,4.27
2024-08-01,CA_2,SKU_002,34,8.17,0,10,5,4.27
2024-08-02,CA_2,SKU_002,37,7.77,0,10,5,4.27
2024-08-03,CA_2,SKU_002,32,7.89,0,10,5,4.27
2024-08-04,CA_2,SKU_002,37,7.94,0,10,5,4.27
2024-08-05,CA_2,SKU_002,32,7.68,0,10,5,4.27
2024-08-06,CA_2,SKU_002,40,8.05,0,10,5,4.27
2024-08-07,CA_2,SKU_002,32,8.31,0,10,5,4.27
2024-08-08,CA_2,SKU_002,40,8.18,0,10,5,4.27
2024-08-09,CA_2,SKU_002,38,7.88,0,10,5,4.27
2024-08-10,CA_2,SKU_002,47,7.69,0,10,5,4.27
2024-08-11,CA_2,SKU_002,32,7.92,0,10,5,4.27
2024-08-12,CA_2,SKU_002,38,8.0,0,10,5,4.27
2024-08-13,CA_2,SKU_002,38,8.09,0,10,5,4.27
2024-08-14,CA_2,SKU_002,32,7.78,0,10,5,4.27
2024-08-15,CA_2,SKU_002,33,7.71,0,10,5,4.27
2024-08-16,CA_2,SKU_002,35,7.85,0,10,5,4.27
2024-08-17,CA_2,SKU_002,37,7.63,0,10,5,4.27
2024-08-18,CA_2,SKU_002,35,7.79,0,10,5,4.27
2024-08-19,CA_2,SKU_002,36,7.74,0,10,5,4.27
2024-08-20,CA_2,SKU_002,36,8.02,0,10,5,4.27
2024-08-21,CA_2,SKU_002,40,7.98,0,10,5,4.27
2024-08-22,CA_2,SKU_002,36,7.91,0,10,5,4.27
2024-08-23,CA_2,SKU_002,39,8.07,0,10,5,4.27
2024-08-24,CA_2,SKU_002,37,8.31,0,10,5,4.27
2024-08-25,CA_2,SKU_002,30,7.97,0,10,5,4.27
2024-08-26,CA_2,SKU_002,38,8.07,0,10,5,4.27
2024-08-27,CA_2,SKU_002,36,8.11,0,10,5,4.27
2024-01-01,CA_2,SKU_003,18,17.66,0,31,4,10.04
2024-01-02,CA_2,SKU_003,21,18.14,0,10,4,10.04
2024-01-03,CA_2,SKU_003,14,17.94,0,10,4,10.04
2024-01-04,CA_2,SKU_003,13,18.11,0,10,4,10.04
2024-01-05,CA_2,SKU_003,25,17.83,0,10,4,10.04
2024-01-06,CA_2,SKU_003,26,16.73,1,10,4,10.04
2024-01-07,CA_2,SKU_003,28,17.65,0,10,4,10.04
2024-01-08,CA_2,SKU_003,18,18.14,0,10,4,10.04
2024-01-09,CA_2,SKU_003,17,17.81,0,10,4,10.04
2024-01-10,CA_2,SKU_003,22,18.05,0,10,4,10.04
2024-01-11,CA_2,SKU_003,26,17.98,0,10,4,10.04
2024-01-12,CA_2,SKU_003,20,17.95,0,10,4,10.04
2024-01-13,CA_2,SKU_003,20,17.8,0,10,4,10.04
2024-01-14,CA_2,SKU_003,25,18.26,0,10,4,10.04
2024-01-15,CA_2,SKU_003,20,18.23,0,10,4,10.04
2024-01-16,CA_2,SKU_003,26,16.8,1,10,4,10.04
2024-01-17,CA_2,SKU_003,29,16.97,1,10,4,10.04
2024-01-18,CA_2,SKU_003,19,18.1,0,10,4,10.04
2024-01-19,CA_2,SKU_003,19,17.96,0,10,4,10.04
2024-01-20,CA_2,SKU_003,28,17.8,0,10,4,10.04
2024-01-21,CA_2,SKU_003,23,18.04,0,10,4,10.04
2024-01-22,CA_2,SKU_003,26,18.18,0,10,4,10.04
2024-01-23,CA_2,SKU_003,29,16.93,1,10,4,10.04
2024-01-24,CA_2,SKU_003,18,17.98,0,10,4,10.04
2024-01-25,CA_2,SKU_003,17,17.72,0,10,4,10.04
2024-01-26,CA_2,SKU_003,23,17.95,0,10,4,10.04
2024-01-27,CA_2,SKU_003,25,17.79,0,10,4,10.04
2024-01-28,CA_2,SKU_003,23,16.69,1,10,4,10.04
2024-01-29,CA_2,SKU_003,19,17.99,0,10,4,10.04
2024-01-30,CA_2,SKU_003,18,18.02,0,10,4,10.04
2024-01-31,CA_2,SKU_003,22,17.96,0,10,4,10.04
2024-02-01,CA_2,SKU_003,21,18.02,0,10,4,10.04
2024-02-02,CA_2,SKU_003,22,18.14,0,10,4,10.04
2024-02-03,CA_2,SKU_003,21,17.91,0,10,4,10.04
2024-02-04,CA_2,SKU_003,20,17.82,0,10,4,10.04
2024-02-05,CA_2,SKU_003,25,18.19,0,10,4,10.04
2024-02-06,CA_2,SKU_003,17,17.9,0,10,4,10.04
2024-02-07,CA_2,SKU_003,13,17.63,0,10,4,10.04
2024-02-08,CA_2,SKU_003,20,18.05,0,10,4,10.04
2024-02-09,CA_2,SKU_003,23,18.19,0,10,4,10.04
2024-02-10,CA_2,SKU_003,21,18.1,0,10,4,10.04
2024-02-11,CA_2,SKU_003,22,18.01,0,10,4,10.04
2024-02-12,CA_2,SKU_003,21,17.74,0,10,4,10.04
2024-02-13,CA_2,SKU_003,21,18.22,0,10,4,10.04
2024-02-14,CA_2,SKU_003,21,17.63,0,10,4,10.04
2024-02-15,CA_2,SKU_003,21,17.91,0,10,4,10.04
2024-02-16,CA_2,SKU_003,18,17.92,0,10,4,10.04
2024-02-17,CA_2,SKU_003,24,17.83,0,10,4,10.04
2024-02-18,CA_2,SKU_003,24,18.42,0,10,4,10.04
2024-02-19,CA_2,SKU_003,23,16.91,1,10,4,10.04
2024-02-20,CA_2,SKU_003,17,17.94,0,10,4,10.04
2024-02-21,CA_2,SKU_003,18,17.96,0,10,4,10.04
2024-02-22,CA_2,SKU_003,18,18.19,0,10,4,10.04
2024-02-23,CA_2,SKU_003,17,17.95,0,10,4,10.04
2024-02-24,CA_2,SKU_003,21,17.78,0,10,4,10.04
2024-02-25,CA_2,SKU_003,18,17.81,0,10,4,10.04
2024-02-26,CA_2,SKU_003,24,18.08,0,10,4,10.04
2024-02-27,CA_2,SKU_003,21,17.93,0,10,4,10.04
2024-02-28,CA_2,SKU_003,14,18.06,0,10,4,10.04
2024-02-29,CA_2,SKU_003,23,18.03,0,10,4,10.04
2024-03-01,CA_2,SKU_003,20,18.05,0,10,4,10.04
2024-03-02,CA_2,SKU_003,23,17.75,0,10,4,10.04
2024-03-03,CA_2,SKU_003,24,17.76,0,10,4,10.04
2024-03-04,CA_2,SKU_003,19,17.96,0,10,4,10.04
2024-03-05,CA_2,SKU_003,21,18.34,0,10,4,10.04
2024-03-06,CA_2,SKU_003,22,16.65,1,10,4,10.04
2024-03-07,CA_2,SKU_003,29,16.77,1,10,4,10.04
2024-03-08,CA_2,SKU_003,30,16.55,1,10,4,10.04
2024-03-09,CA_2,SKU_003,25,16.72,1,10,4,10.04
2024-03-10,CA_2,SKU_003,20,17.71,0,10,4,10.04
2024-03-11,CA_2,SKU_003,22,17.96,0,10,4,10.04
2024-03-12,CA_2,SKU_003,23,17.65,0,10,4,10.04
2024-03-13,CA_2,SKU_003,15,17.97,0,10,4,10.04
2024-03-14,CA_2,SKU_003,21,17.76,0,10,4,10.04
2024-03-15,CA_2,SKU_003,19,18.13,0,10,4,10.04
2024-03-16,CA_2,SKU_003,32,16.74,1,10,4,10.04
2024-03-17,CA_2,SKU_003,29,16.69,1,10,4,10.04
2024-03-18,CA_2,SKU_003,22,17.73,0,10,4,10.04
2024-03-19,CA_2,SKU_003,21,17.72,0,10,4,10.04
2024-03-20,CA_2,SKU_003,18,18.08,0,10,4,10.04
2024-03-21,CA_2,SKU_003,23,18.3,0,10,4,10.04
2024-03-22,CA_2,SKU_003,22,17.76,0,10,4,10.04
2024-03-23,CA_2,SKU_003,25,16.67,1,10,4,10.04
2024-03-24,CA_2,SKU_003,22,18.06,0,10,4,10.04
2024-03-25,CA_2,SKU_003,25,18.46,0,10,4,10.04
2024-03-26,CA_2,SKU_003,15,17.8,0,10,4,10.04
2024-03-27,CA_2,SKU_003,21,16.74,1,10,4,10.04
2024-03-28,CA_2,SKU_003,17,17.65,0,10,4,10.04
2024-03-29,CA_2,SKU_003,21,18.04,0,10,4,10.04
2024-03-30,CA_2,SKU_003,19,18.16,0,10,4,10.04
2024-03-31,CA_2,SKU_003,26,17.75,0,10,4,10.04
2024-04-01,CA_2,SKU_003,28,16.86,1,10,4,10.04
2024-04-02,CA_2,SKU_003,19,17.99,0,10,4,10.04
2024-04-03,CA_2,SKU_003,18,18.05,0,10,4,10.04
2024-04-04,CA_2,SKU_003,16,18.02,0,10,4,10.04
2024-04-05,CA_2,SKU_003,26,18.23,0,10,4,10.04
2024-04-06,CA_2,SKU_003,21,17.71,0,10,4,10.04
2024-04-07,CA_2,SKU_003,21,18.0,0,10,4,10.04
2024-04-08,CA_2,SKU_003,24,16.99,1,10,4,10.04
2024-04-09,CA_2,SKU_003,18,17.94,0,10,4,10.04
2024-04-10,CA_2,SKU_003,18,18.47,0,10,4,10.04
2024-04-11,CA_2,SKU_003,20,17.62,0,10,4,10.04
2024-04-12,CA_2,SKU_003,18,16.84,1,10,4,10.04
2024-04-13,CA_2,SKU_003,15,18.26,0,10,4,10.04
2024-04-14,CA_2,SKU_003,21,17.49,0,10,4,10.04
2024-04-15,CA_2,SKU_003,24,18.03,0,10,4,10.04
2024-04-16,CA_2,SKU_003,13,18.1,0,10,4,10.04
2024-04-17,CA_2,SKU_003,20,17.56,0,10,4,10.04
2024-04-18,CA_2,SKU_003,13,17.97,0,10,4,10.04
2024-04-19,CA_2,SKU_003,17,18.11,0,10,4,10.04
2024-04-20,CA_2,SKU_003,21,17.57,0,10,4,10.04
2024-04-21,CA_2,SKU_003,21,17.99,0,10,4,10.04
2024-04-22,CA_2,SKU_003,19,18.02,0,10,4,10.04
2024-04-23,CA_2,SKU_003,18,18.02,0,10,4,10.04
2024-04-24,CA_2,SKU_003,18,17.85,0,10,4,10.04
2024-04-25,CA_2,SKU_003,26,16.64,1,10,4,10.04
2024-04-26,CA_2,SKU_003,22,18.0,0,10,4,10.04
2024-04-27,CA_2,SKU_003,20,18.34,0,10,4,10.04
2024-04-28,CA_2,SKU_003,18,17.61,0,10,4,10.04
2024-04-29,CA_2,SKU_003,24,18.08,0,10,4,10.04
2024-04-30,CA_2,SKU_003,18,17.9,0,10,4,10.04
2024-05-01,CA_2,SKU_003,18,18.4,0,10,4,10.04
2024-05-02,CA_2,SKU_003,16,17.59,0,10,4,10.04
2024-05-03,CA_2,SKU_003,24,18.08,0,10,4,10.04
2024-05-04,CA_2,SKU_003,22,18.16,0,10,4,10.04
2024-05-05,CA_2,SKU_003,21,17.8,0,10,4,10.04
2024-05-06,CA_2,SKU_003,37,16.4,1,10,4,10.04
2024-05-07,CA_2,SKU_003,23,16.91,1,10,4,10.04
2024-05-08,CA_2,SKU_003,19,17.96,0,10,4,10.04
2024-05-09,CA_2,SKU_003,18,18.0,0,10,4,10.04
2024-05-10,CA_2,SKU_003,24,17.69,0,10,4,10.04
2024-05-11,CA_2,SKU_003,21,18.23,0,10,4,10.04
2024-05-12,CA_2,SKU_003,15,18.05,0,10,4,10.04
2024-05-13,CA_2,SKU_003,15,18.19,0,10,4,10.04
2024-05-14,CA_2,SKU_003,20,18.09,0,10,4,10.04
2024-05-15,CA_2,SKU_003,19,17.59,0,10,4,10.04
2024-05-16,CA_2,SKU_003,25,16.77,1,10,4,10.04
2024-05-17,CA_2,SKU_003,28,16.75,1,10,4,10.04
2024-05-18,CA_2,SKU_003,20,17.18,1,10,4,10.04
2024-05-19,CA_2,SKU_003,19,18.34,0,10,4,10.04
2024-05-20,CA_2,SKU_003,34,16.68,1,10,4,10.04
2024-05-21,CA_2,SKU_003,22,18.08,0,10,4,10.04
2024-05-22,CA_2,SKU_003,24,18.02,0,10,4,10.04
2024-05-23,CA_2,SKU_003,18,18.22,0,10,4,10.04
2024-05-24,CA_2,SKU_003,16,17.72,0,10,4,10.04
2024-05-25,CA_2,SKU_003,21,18.31,0,10,4,10.04
2024-05-26,CA_2,SKU_003,18,18.23,0,10,4,10.04
2024-05-27,CA_2,SKU_003,20,17.87,0,10,4,10.04
2024-05-28,CA_2,SKU_003,19,18.41,0,10,4,10.04
2024-05-29,CA_2,SKU_003,14,18.04,0,10,4,10.04
2024-05-30,CA_2,SKU_003,19,18.18,0,10,4,10.04
2024-05-31,CA_2,SKU_003,20,17.77,0,10,4,10.04
2024-06-01,CA_2,SKU_003,35,16.79,1,10,4,10.04
2024-06-02,CA_2,SKU_003,23,18.11,0,10,4,10.04
2024-06-03,CA_2,SKU_003,19,18.05,0,10,4,10.04
2024-06-04,CA_2,SKU_003,23,16.73,1,10,4,10.04
2024-06-05,CA_2,SKU_003,17,18.15,0,10,4,10.04
2024-06-06,CA_2,SKU_003,16,17.85,0,10,4,10.04
2024-06-07,CA_2,SKU_003,21,17.8,0,10,4,10.04
2024-06-08,CA_2,SKU_003,15,18.14,0,10,4,10.04
2024-06-09,CA_2,SKU_003,16,17.84,0,10,4,10.04
2024-06-10,CA_2,SKU_003,20,18.05,0,10,4,10.04
2024-06-11,CA_2,SKU_003,21,18.25,0,10,4,10.04
2024-06-12,CA_2,SKU_003,26,16.92,1,10,4,10.04
2024-06-13,CA_2,SKU_003,15,17.9,0,10,4,10.04
2024-06-14,CA_2,SKU_003,20,18.19,0,10,4,10.04
2024-06-15,CA_2,SKU_003,25,17.75,0,10,4,10.04
2024-06-16,CA_2,SKU_003,30,16.58,1,10,4,10.04
2024-06-17,CA_2,SKU_003,24,18.05,0,10,4,10.04
2024-06-18,CA_2,SKU_003,18,18.45,0,10,4,10.04
2024-06-19,CA_2,SKU_003,12,18.18,0,10,4,10.04
2024-06-20,CA_2,SKU_003,15,18.21,0,10,4,10.04
2024-06-21,CA_2,SKU_003,19,17.95,0,10,4,10.04
2024-06-22,CA_2,SKU_003,23,18.27,0,10,4,10.04
2024-06-23,CA_2,SKU_003,30,16.87,1,10,4,10.04
2024-06-24,CA_2,SKU_003,25,18.2,0,10,4,10.04
2024-06-25,CA_2,SKU_003,20,18.29,0,10,4,10.04
2024-06-26,CA_2,SKU_003,17,17.97,0,10,4,10.04
2024-06-27,CA_2,SKU_003,16,17.93,0,10,4,10.04
2024-06-28,CA_2,SKU_003,25,17.91,0,10,4,10.04
2024-06-29,CA_2,SKU_003,23,18.23,0,10,4,10.04
2024-06-30,CA_2,SKU_003,21,18.07,0,10,4,10.04
2024-07-01,CA_2,SKU_003,20,17.97,0,10,4,10.04
2024-07-02,CA_2,SKU_003,19,17.9,0,10,4,10.04
2024-07-03,CA_2,SKU_003,24,17.72,0,10,4,10.04
2024-07-04,CA_2,SKU_003,14,17.94,0,10,4,10.04
2024-07-05,CA_2,SKU_003,27,16.56,1,10,4,10.04
2024-07-06,CA_2,SKU_003,21,17.64,0,10,4,10.04
2024-07-07,CA_2,SKU_003,23,18.01,0,10,4,10.04
2024-07-08,CA_2,SKU_003,14,17.66,0,10,4,10.04
2024-07-09,CA_2,SKU_003,22,17.59,0,10,4,10.04
2024-07-10,CA_2,SKU_003,13,18.17,0,10,4,10.04
2024-07-11,CA_2,SKU_003,19,17.6,0,10,4,10.04
2024-07-12,CA_2,SKU_003,20,17.98,0,10,4,10.04
2024-07-13,CA_2,SKU_003,16,18.21,0,10,4,10.04
2024-07-14,CA_2,SKU_003,16,18.28,0,10,4,10.04
2024-07-15,CA_2,SKU_003,23,17.8,0,10,4,10.04
2024-07-16,CA_2,SKU_003,18,18.26,0,10,4,10.04
2024-07-17,CA_2,SKU_003,15,17.95,0,10,4,10.04
